#            mprod              mhscp              width               c300
     3.0000000e+03      1.5000000e+02      0.0000000e+00      0.0000000e+00
     7.1000000e+02      7.0000000e+02      1.0000000e-19      6.1165283e-01
     7.1000000e+02      7.0000000e+02      3.2000000e-18      5.3305312e-01
     7.1000000e+02      7.0000000e+02      1.0000000e-17      3.8659890e-01
     3.1000000e+03      3.0000000e+03      1.0000000e-17      3.2740705e-04
     7.1000000e+02      7.0000000e+02      3.2000000e-17      1.2887353e-01
     7.1000000e+02      7.0000000e+02      4.6000000e-17      6.4425847e-02
     7.1000000e+02      7.0000000e+02      6.8000000e-17      2.2562870e-02
     7.1000000e+02      7.0000000e+02      1.0000000e-16      5.3826499e-03
     7.1000000e+02      7.0000000e+02      1.5000000e-16      6.8899259e-04
     7.1000000e+02      7.0000000e+02      2.2000000e-16      5.0704190e-05
     7.1000000e+02      7.0000000e+02      3.2000000e-16      1.7416491e-06
     7.1000000e+02      7.0000000e+02      4.6000000e-16      2.4406481e-08
     7.1000000e+02      7.0000000e+02      6.8000000e-16      5.9274556e-11
     7.1000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     7.2000000e+02      7.0000000e+02      0.0000000e+00      6.1396068e-01
     3.0000000e+03      1.5000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      2.0000000e+02      0.0000000e+00      0.0000000e+00
     7.2000000e+02      7.0000000e+02      1.0000000e-19      6.1132989e-01
     7.2000000e+02      7.0000000e+02      3.2000000e-18      5.3294134e-01
     7.2000000e+02      7.0000000e+02      1.0000000e-17      3.8672768e-01
     7.2000000e+02      7.0000000e+02      3.2000000e-17      1.2900525e-01
     7.2000000e+02      7.0000000e+02      4.6000000e-17      6.4480948e-02
     7.2000000e+02      7.0000000e+02      6.8000000e-17      2.2563579e-02
     7.2000000e+02      7.0000000e+02      1.0000000e-16      5.3737758e-03
     7.2000000e+02      7.0000000e+02      1.5000000e-16      6.8643066e-04
     7.2000000e+02      7.0000000e+02      2.2000000e-16      5.0518092e-05
     7.2000000e+02      7.0000000e+02      3.2000000e-16      1.7424868e-06
     7.2000000e+02      7.0000000e+02      4.6000000e-16      2.4496925e-08
     7.2000000e+02      7.0000000e+02      6.8000000e-16      5.8008845e-11
     7.2000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     7.2500000e+02      6.5000000e+02      0.0000000e+00      6.2527226e-01
     3.0000000e+03      2.0000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      2.5000000e+02      0.0000000e+00      0.0000000e+00
     7.2500000e+02      6.5000000e+02      1.0000000e-19      6.2262146e-01
     7.2500000e+02      6.5000000e+02      3.2000000e-18      5.4355559e-01
     7.2500000e+02      6.5000000e+02      1.0000000e-17      3.9565818e-01
     7.2500000e+02      6.5000000e+02      3.2000000e-17      1.3328556e-01
     7.2500000e+02      6.5000000e+02      4.6000000e-17      6.7015415e-02
     7.2500000e+02      6.5000000e+02      6.8000000e-17      2.3652123e-02
     7.2500000e+02      6.5000000e+02      1.0000000e-16      5.6925039e-03
     7.2500000e+02      6.5000000e+02      1.5000000e-16      7.3546921e-04
     7.2500000e+02      6.5000000e+02      2.2000000e-16      5.4526441e-05
     7.2500000e+02      6.5000000e+02      3.2000000e-16      1.8836520e-06
     7.2500000e+02      6.5000000e+02      4.6000000e-16      2.6536831e-08
     7.2500000e+02      6.5000000e+02      6.8000000e-16      6.4363189e-11
     3.1000000e+03      3.0000000e+03      3.2000000e-17      4.0491971e-05
     7.2500000e+02      6.5000000e+02      1.0000000e+06      0.0000000e+00
     7.3000000e+02      7.0000000e+02      0.0000000e+00      6.1705700e-01
     3.0000000e+03      2.5000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      3.0000000e+02      0.0000000e+00      0.0000000e+00
     7.3000000e+02      7.0000000e+02      1.0000000e-19      6.1440931e-01
     7.3000000e+02      7.0000000e+02      3.2000000e-18      5.3551695e-01
     7.3000000e+02      7.0000000e+02      1.0000000e-17      3.8839142e-01
     7.3000000e+02      7.0000000e+02      3.2000000e-17      1.2934345e-01
     7.3000000e+02      7.0000000e+02      4.6000000e-17      6.4600112e-02
     7.3000000e+02      7.0000000e+02      6.8000000e-17      2.2588274e-02
     7.3000000e+02      7.0000000e+02      1.0000000e-16      5.3770151e-03
     7.3000000e+02      7.0000000e+02      1.5000000e-16      6.8647047e-04
     7.3000000e+02      7.0000000e+02      2.2000000e-16      5.0429132e-05
     7.3000000e+02      7.0000000e+02      3.2000000e-16      1.7316615e-06
     7.3000000e+02      7.0000000e+02      4.6000000e-16      2.4204743e-08
     7.3000000e+02      7.0000000e+02      6.8000000e-16      5.7332769e-11
     7.3000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     7.4000000e+02      7.0000000e+02      0.0000000e+00      6.1837417e-01
     3.0000000e+03      3.0000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      3.5000000e+02      0.0000000e+00      0.0000000e+00
     7.4000000e+02      7.0000000e+02      1.0000000e-19      6.1572723e-01
     7.4000000e+02      7.0000000e+02      3.2000000e-18      5.3683826e-01
     7.4000000e+02      7.0000000e+02      1.0000000e-17      3.8962177e-01
     7.4000000e+02      7.0000000e+02      3.2000000e-17      1.3002445e-01
     7.4000000e+02      7.0000000e+02      4.6000000e-17      6.5012207e-02
     7.4000000e+02      7.0000000e+02      6.8000000e-17      2.2761033e-02
     7.4000000e+02      7.0000000e+02      1.0000000e-16      5.4215456e-03
     7.4000000e+02      7.0000000e+02      1.5000000e-16      6.9091834e-04
     7.4000000e+02      7.0000000e+02      2.2000000e-16      5.0399727e-05
     7.4000000e+02      7.0000000e+02      3.2000000e-16      1.7021859e-06
     7.4000000e+02      7.0000000e+02      4.6000000e-16      2.3079708e-08
     7.4000000e+02      7.0000000e+02      6.8000000e-16      5.2369257e-11
     3.3000000e+03      3.0000000e+03      3.2000000e-17      2.2454023e-05
     3.3000000e+03      3.0000000e+03      4.6000000e-17      5.9189464e-06
     7.4000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     7.5000000e+02      1.0000000e+02      0.0000000e+00      0.0000000e+00
     3.0000000e+03      3.5000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      4.0000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      1.0000000e+02      1.0000000e+06      0.0000000e+00
     7.5000000e+02      1.5000000e+02      0.0000000e+00      0.0000000e+00
     3.0000000e+03      4.0000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      4.5000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      1.5000000e+02      1.0000000e+06      0.0000000e+00
     7.5000000e+02      5.5000000e+02      0.0000000e+00      6.6645874e-01
     3.0000000e+03      4.5000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      5.0000000e+02      0.0000000e+00      0.0000000e+00
     7.5000000e+02      5.5000000e+02      1.0000000e-19      6.6361874e-01
     7.5000000e+02      5.5000000e+02      3.2000000e-18      5.7936882e-01
     7.5000000e+02      5.5000000e+02      1.0000000e-17      4.2320678e-01
     7.5000000e+02      5.5000000e+02      3.2000000e-17      1.4599762e-01
     7.5000000e+02      5.5000000e+02      4.6000000e-17      7.4719586e-02
     7.5000000e+02      5.5000000e+02      6.8000000e-17      2.7113171e-02
     7.5000000e+02      5.5000000e+02      1.0000000e-16      6.7783383e-03
     7.5000000e+02      5.5000000e+02      1.5000000e-16      9.2315312e-04
     7.5000000e+02      5.5000000e+02      2.2000000e-16      7.2819992e-05
     7.5000000e+02      5.5000000e+02      3.2000000e-16      2.7038282e-06
     7.5000000e+02      5.5000000e+02      4.6000000e-16      4.1462539e-08
     7.5000000e+02      5.5000000e+02      6.8000000e-16      1.1565375e-10
     7.5000000e+02      5.5000000e+02      1.0000000e+06      0.0000000e+00
     7.5000000e+02      6.0000000e+02      0.0000000e+00      6.5014207e-01
     3.0000000e+03      5.0000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      5.5000000e+02      0.0000000e+00      2.7119487e-01
     7.5000000e+02      6.0000000e+02      1.0000000e-19      6.4736831e-01
     3.0000000e+03      5.5000000e+02      1.0000000e-18      2.5856055e-01
     7.5000000e+02      6.0000000e+02      3.2000000e-18      5.6490096e-01
     3.0000000e+03      5.5000000e+02      5.6000000e-18      2.0818644e-01
     7.5000000e+02      6.0000000e+02      1.0000000e-17      4.1151589e-01
     3.0000000e+03      5.5000000e+02      2.2000000e-17      9.9333094e-02
     7.5000000e+02      6.0000000e+02      3.2000000e-17      1.3987400e-01
     7.5000000e+02      6.0000000e+02      4.6000000e-17      7.0835335e-02
     7.5000000e+02      6.0000000e+02      6.8000000e-17      2.5294982e-02
     7.5000000e+02      6.0000000e+02      1.0000000e-16      6.1920732e-03
     7.5000000e+02      6.0000000e+02      1.5000000e-16      8.2042095e-04
     7.5000000e+02      6.0000000e+02      2.2000000e-16      6.2769148e-05
     7.5000000e+02      6.0000000e+02      3.2000000e-16      2.2519600e-06
     7.5000000e+02      6.0000000e+02      4.6000000e-16      3.3181863e-08
     7.5000000e+02      6.0000000e+02      6.8000000e-16      8.6216303e-11
     3.0000000e+03      5.5000000e+02      6.8000000e-16      8.0250223e-10
     3.0000000e+03      5.5000000e+02      4.6000000e-16      1.3490989e-07
     3.0000000e+03      5.5000000e+02      3.2000000e-16      5.2077064e-06
     3.0000000e+03      5.5000000e+02      2.2000000e-16      9.2739075e-05
     3.0000000e+03      5.5000000e+02      1.5000000e-16      8.4164353e-04
     7.5000000e+02      6.0000000e+02      1.0000000e+06      0.0000000e+00
     7.5000000e+02      6.5000000e+02      0.0000000e+00      6.3247551e-01
     3.0000000e+03      5.5000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      6.0000000e+02      0.0000000e+00      3.1733748e-01
     7.5000000e+02      6.5000000e+02      1.0000000e-19      6.2976997e-01
     3.0000000e+03      6.0000000e+02      1.0000000e-18      3.0257671e-01
     7.5000000e+02      6.5000000e+02      3.2000000e-18      5.4920575e-01
     3.0000000e+03      6.0000000e+02      5.6000000e-18      2.4367811e-01
     7.5000000e+02      6.5000000e+02      1.0000000e-17      3.9904709e-01
     3.0000000e+03      6.0000000e+02      2.2000000e-17      1.1618031e-01
     7.5000000e+02      6.5000000e+02      3.2000000e-17      1.3392774e-01
     7.5000000e+02      6.5000000e+02      4.6000000e-17      6.7228332e-02
     7.5000000e+02      6.5000000e+02      6.8000000e-17      2.3682149e-02
     7.5000000e+02      6.5000000e+02      1.0000000e-16      5.6902652e-03
     7.5000000e+02      6.5000000e+02      1.5000000e-16      7.3463257e-04
     7.5000000e+02      6.5000000e+02      2.2000000e-16      5.4517673e-05
     7.5000000e+02      6.5000000e+02      3.2000000e-16      1.8859104e-06
     7.5000000e+02      6.5000000e+02      4.6000000e-16      2.6434141e-08
     7.5000000e+02      6.5000000e+02      6.8000000e-16      6.2388695e-11
     3.0000000e+03      6.0000000e+02      6.8000000e-16      7.1154127e-10
     3.0000000e+03      6.0000000e+02      4.6000000e-16      1.4205908e-07
     3.0000000e+03      6.0000000e+02      3.2000000e-16      5.8414118e-06
     3.0000000e+03      6.0000000e+02      2.2000000e-16      1.0620724e-04
     3.0000000e+03      6.0000000e+02      1.5000000e-16      9.7070764e-04
     7.5000000e+02      6.5000000e+02      1.0000000e+06      0.0000000e+00
     7.6000000e+02      7.0000000e+02      0.0000000e+00      6.1762272e-01
     3.0000000e+03      6.0000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      6.5000000e+02      0.0000000e+00      3.5897809e-01
     7.6000000e+02      7.0000000e+02      1.0000000e-19      6.1497541e-01
     3.0000000e+03      6.5000000e+02      1.0000000e-18      3.4236606e-01
     7.6000000e+02      7.0000000e+02      3.2000000e-18      5.3605651e-01
     3.0000000e+03      6.5000000e+02      5.6000000e-18      2.7596143e-01
     7.6000000e+02      7.0000000e+02      1.0000000e-17      3.8875499e-01
     3.0000000e+03      6.5000000e+02      2.2000000e-17      1.3160985e-01
     7.6000000e+02      7.0000000e+02      3.2000000e-17      1.2930598e-01
     7.6000000e+02      7.0000000e+02      4.6000000e-17      6.4510561e-02
     7.6000000e+02      7.0000000e+02      6.8000000e-17      2.2510133e-02
     7.6000000e+02      7.0000000e+02      1.0000000e-16      5.3377261e-03
     7.6000000e+02      7.0000000e+02      1.5000000e-16      6.7614004e-04
     7.6000000e+02      7.0000000e+02      2.2000000e-16      4.9056143e-05
     7.6000000e+02      7.0000000e+02      3.2000000e-16      1.6592945e-06
     7.6000000e+02      7.0000000e+02      4.6000000e-16      2.2937286e-08
     7.6000000e+02      7.0000000e+02      6.8000000e-16      5.4135269e-11
     3.0000000e+03      6.5000000e+02      6.8000000e-16      6.0335187e-10
     3.0000000e+03      6.5000000e+02      4.6000000e-16      1.3600967e-07
     3.0000000e+03      6.5000000e+02      3.2000000e-16      5.9970975e-06
     3.0000000e+03      6.5000000e+02      2.2000000e-16      1.1355707e-04
     3.0000000e+03      6.5000000e+02      1.5000000e-16      1.0632248e-03
     7.6000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     7.8000000e+02      7.0000000e+02      0.0000000e+00      6.2094321e-01
     3.0000000e+03      6.5000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      7.0000000e+02      0.0000000e+00      3.9757556e-01
     7.8000000e+02      7.0000000e+02      1.0000000e-19      6.1824577e-01
     3.0000000e+03      7.0000000e+02      1.0000000e-18      3.7916224e-01
     7.8000000e+02      7.0000000e+02      3.2000000e-18      5.3804248e-01
     3.0000000e+03      7.0000000e+02      5.6000000e-18      3.0547521e-01
     7.8000000e+02      7.0000000e+02      1.0000000e-17      3.8919214e-01
     3.0000000e+03      7.0000000e+02      2.2000000e-17      1.4506429e-01
     7.8000000e+02      7.0000000e+02      3.2000000e-17      1.2889506e-01
     7.8000000e+02      7.0000000e+02      4.6000000e-17      6.4217548e-02
     7.8000000e+02      7.0000000e+02      6.8000000e-17      2.2381931e-02
     7.8000000e+02      7.0000000e+02      1.0000000e-16      5.3045150e-03
     7.8000000e+02      7.0000000e+02      1.5000000e-16      6.7191235e-04
     7.8000000e+02      7.0000000e+02      2.2000000e-16      4.8688624e-05
     7.8000000e+02      7.0000000e+02      3.2000000e-16      1.6364410e-06
     7.8000000e+02      7.0000000e+02      4.6000000e-16      2.2323731e-08
     7.8000000e+02      7.0000000e+02      6.8000000e-16      5.2317968e-11
     3.0000000e+03      7.0000000e+02      6.8000000e-16      5.8306283e-10
     3.0000000e+03      7.0000000e+02      4.6000000e-16      1.3140018e-07
     3.0000000e+03      7.0000000e+02      3.2000000e-16      5.9648347e-06
     3.0000000e+03      7.0000000e+02      2.2000000e-16      1.1625645e-04
     3.0000000e+03      7.0000000e+02      1.5000000e-16      1.1142354e-03
     7.8000000e+02      7.0000000e+02      1.0000000e+06      0.0000000e+00
     8.0000000e+02      5.0000000e+01      0.0000000e+00      0.0000000e+00
     3.0000000e+03      7.0000000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+03      8.0000000e+02      0.0000000e+00      4.6445484e-01
     2.5300000e+03      2.5000000e+03      0.0000000e+00      6.8645569e-03
     3.0000000e+03      8.0000000e+02      1.0000000e-18      4.4267961e-01
     3.0000000e+03      8.0000000e+02      5.6000000e-18      3.5550022e-01
     3.0000000e+03      8.0000000e+02      2.2000000e-17      1.6623532e-01
     3.0000000e+03      8.0000000e+02      4.6000000e-17      5.8105554e-02
     3.0000000e+03      8.0000000e+02      6.8000000e-17      2.3482160e-02
     3.0000000e+03      8.0000000e+02      1.0000000e-16      6.8111470e-03
     3.0000000e+03      8.0000000e+02      1.5000000e-16      1.1363233e-03
     3.0000000e+03      8.0000000e+02      2.2000000e-16      1.1345215e-04
     3.0000000e+03      8.0000000e+02      3.2000000e-16      5.5345084e-06
     3.0000000e+03      8.0000000e+02      4.6000000e-16      1.1521249e-07
